Volume,Period,Year_Midpoint,Registry,Sex,Age_Group,Age_Group_Sort,Cancer_Code,Cancer_Label,Cases,Population,Rate_per_100k
X,2003-2007,2005,Pune (Poona),Male,60-64,13,14,Parotid gland,3,236778,1.267
X,2003-2007,2005,Pune (Poona),Male,65-69,14,14,Parotid gland,3,178871,1.6772
X,2003-2007,2005,Pune (Poona),Male,70-74,15,14,Parotid gland,2,125967,1.5877
X,2003-2007,2005,Pune (Poona),Male,75-79,16,14,Parotid gland,2,130948,1.5273
X,2003-2007,2005,Pune (Poona),Male,80-84,17,14,Parotid gland,0,0,
X,2003-2007,2005,Pune (Poona),Male,85+,18,14,Parotid gland,0,0,
X,2003-2007,2005,Pune (Poona),Male,0-4,1,15,"Salivary glands, other and unspecified",0,951909,0.0
X,2003-2007,2005,Pune (Poona),Male,5-9,2,15,"Salivary glands, other and unspecified",0,912393,0.0
X,2003-2007,2005,Pune (Poona),Male,10-14,3,15,"Salivary glands, other and unspecified",0,1103733,0.0
X,2003-2007,2005,Pune (Poona),Male,15-19,4,15,"Salivary glands, other and unspecified",0,1124183,0.0
X,2003-2007,2005,Pune (Poona),Male,20-24,5,15,"Salivary glands, other and unspecified",0,1258508,0.0
X,2003-2007,2005,Pune (Poona),Male,25-29,6,15,"Salivary glands, other and unspecified",0,1130162,0.0
X,2003-2007,2005,Pune (Poona),Male,30-34,7,15,"Salivary glands, other and unspecified",1,953709,0.1049
X,2003-2007,2005,Pune (Poona),Male,35-39,8,15,"Salivary glands, other and unspecified",0,799027,0.0
X,2003-2007,2005,Pune (Poona),Male,40-44,9,15,"Salivary glands, other and unspecified",0,690338,0.0
X,2003-2007,2005,Pune (Poona),Male,45-49,10,15,"Salivary glands, other and unspecified",0,548984,0.0
X,2003-2007,2005,Pune (Poona),Male,50-54,11,15,"Salivary glands, other and unspecified",2,458670,0.436
X,2003-2007,2005,Pune (Poona),Male,55-59,12,15,"Salivary glands, other and unspecified",4,295689,1.3528
X,2003-2007,2005,Pune (Poona),Male,60-64,13,15,"Salivary glands, other and unspecified",1,236778,0.4223
X,2003-2007,2005,Pune (Poona),Male,65-69,14,15,"Salivary glands, other and unspecified",1,178871,0.5591
X,2003-2007,2005,Pune (Poona),Male,70-74,15,15,"Salivary glands, other and unspecified",1,125967,0.7939
X,2003-2007,2005,Pune (Poona),Male,75-79,16,15,"Salivary glands, other and unspecified",0,130948,0.0
X,2003-2007,2005,Pune (Poona),Male,80-84,17,15,"Salivary glands, other and unspecified",1,0,
X,2003-2007,2005,Pune (Poona),Male,85+,18,15,"Salivary glands, other and unspecified",1,0,
X,2003-2007,2005,Pune (Poona),Male,0-4,1,16,Tonsil,0,951909,0.0
X,2003-2007,2005,Pune (Poona),Male,5-9,2,16,Tonsil,0,912393,0.0
X,2003-2007,2005,Pune (Poona),Male,10-14,3,16,Tonsil,0,1103733,0.0
X,2003-2007,2005,Pune (Poona),Male,15-19,4,16,Tonsil,0,1124183,0.0
X,2003-2007,2005,Pune (Poona),Male,20-24,5,16,Tonsil,0,1258508,0.0
X,2003-2007,2005,Pune (Poona),Male,25-29,6,16,Tonsil,1,1130162,0.0885
X,2003-2007,2005,Pune (Poona),Male,30-34,7,16,Tonsil,2,953709,0.2097
X,2003-2007,2005,Pune (Poona),Male,35-39,8,16,Tonsil,1,799027,0.1252
X,2003-2007,2005,Pune (Poona),Male,40-44,9,16,Tonsil,2,690338,0.2897
X,2003-2007,2005,Pune (Poona),Male,45-49,10,16,Tonsil,4,548984,0.7286
X,2003-2007,2005,Pune (Poona),Male,50-54,11,16,Tonsil,8,458670,1.7442
X,2003-2007,2005,Pune (Poona),Male,55-59,12,16,Tonsil,3,295689,1.0146
X,2003-2007,2005,Pune (Poona),Male,60-64,13,16,Tonsil,4,236778,1.6893
X,2003-2007,2005,Pune (Poona),Male,65-69,14,16,Tonsil,4,178871,2.2362
