Volume,Period,Year_Midpoint,Registry,Sex,Age_Group,Age_Group_Sort,Cancer_Code,Cancer_Label,Cases,Population,Rate_per_100k
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,6,"Tongue, base of",0,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,7,"Tongue, other and unspecified parts",0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,7,"Tongue, other and unspecified parts",0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,7,"Tongue, other and unspecified parts",0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,7,"Tongue, other and unspecified parts",1,665315,0.1503
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,7,"Tongue, other and unspecified parts",1,721845,0.1385
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,7,"Tongue, other and unspecified parts",3,658605,0.4555
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,7,"Tongue, other and unspecified parts",5,603600,0.8284
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,7,"Tongue, other and unspecified parts",5,576945,0.8666
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,7,"Tongue, other and unspecified parts",12,483375,2.4825
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,7,"Tongue, other and unspecified parts",16,355980,4.4946
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,7,"Tongue, other and unspecified parts",17,243975,6.9679
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,7,"Tongue, other and unspecified parts",12,145090,8.2707
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,7,"Tongue, other and unspecified parts",17,160220,10.6104
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,7,"Tongue, other and unspecified parts",16,86120,18.5787
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,7,"Tongue, other and unspecified parts",8,67385,11.8721
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,7,"Tongue, other and unspecified parts",5,29310,17.059
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,7,"Tongue, other and unspecified parts",3,34520,8.6906
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,7,"Tongue, other and unspecified parts",2,0,
